SESSION_CODE,USER_CODE,CONTENT_CODE,TIME,WATCHED_DURATION,PLATFORM,DEVICE_TYPE,OS_FAMILY,OS_NAME,APP_VERSION,IS_UP_TO_DATE
SESSION_00000973,USER_00000000308,CONTENT_00000938,2024-06-21 15:56:00,10,Console,Smart TV,tvOS,Android 13,v3.0.5,1
SESSION_00000974,USER_00000000538,CONTENT_00000483,2023-06-05 21:34:11,30,Mobile,Laptop,macOS,PS5,v2.1.0,1
SESSION_00000975,USER_00000000100,CONTENT_00000471,2024-09-28 20:47:11,93,Tablet,Game Console,FireOS,FireOS 6,v2.1.0,1
SESSION_00000976,USER_00000000082,CONTENT_00000303,2024-08-23 08:03:50,21,TV,Smart TV,Playstation,Switch,v1.2.3,1
SESSION_00000977,USER_00000000915,CONTENT_00000999,2023-11-28 01:28:33,59,Mobile,Smartphone,Playstation,Switch,v3.0.5,1
SESSION_00000978,USER_00000000884,CONTENT_00000932,2024-02-09 06:40:01,48,Tablet,Laptop,iOS,macOS Ventura,v1.2.3,1
SESSION_00000979,USER_00000000416,CONTENT_00000442,2025-01-28 18:57:08,160,Tablet,Game Console,tvOS,FireOS 6,v2.1.0,1
SESSION_00000980,USER_00000000060,CONTENT_00000337,2024-03-12 04:44:33,110,Mobile,Tablet,macOS,Switch,v2.0.1,1
SESSION_00000981,USER_00000000824,CONTENT_00000949,2023-09-22 00:36:02,168,Console,Tablet,Nintendo,iPadOS 15,v1.0.0,1
SESSION_00000982,USER_00000000182,CONTENT_00000024,2023-09-07 05:17:47,46,Mobile,Smartphone,iOS,FireOS 6,v3.0.5,1
SESSION_00000983,USER_00000000429,CONTENT_00000770,2023-10-18 07:06:01,41,TV,Smartphone,FireOS,Ubuntu 22.04,v3.0.5,1
SESSION_00000984,USER_00000000344,CONTENT_00000788,2024-02-18 23:09:00,96,Mobile,Desktop,Windows,PS5,v1.0.0,1
SESSION_00000985,USER_00000000654,CONTENT_00000083,2024-08-29 22:20:12,18,Tablet,Smartphone,tvOS,macOS Ventura,v2.1.0,1
SESSION_00000986,USER_00000000764,CONTENT_00000387,2023-12-02 20:11:43,159,TV,Smart TV,Playstation,Windows 11,v1.0.0,1
SESSION_00000987,USER_00000000427,CONTENT_00000660,2025-01-23 07:35:54,9,Console,Desktop,FireOS,tvOS 14,v1.2.3,1
SESSION_00000988,USER_00000000206,CONTENT_00000493,2023-11-30 10:22:52,83,Computer,Laptop,iOS,iOS 16,v1.2.3,1
SESSION_00000989,USER_00000000592,CONTENT_00000145,2023-07-06 18:39:35,174,Tablet,Laptop,Android,Ubuntu 22.04,v1.0.0,1
SESSION_00000990,USER_00000000785,CONTENT_00000109,2025-05-23 01:03:12,64,Mobile,Laptop,FireOS,macOS Ventura,v3.0.5,1
SESSION_00000991,USER_00000000325,CONTENT_00000571,2025-04-20 07:08:34,144,TV,Laptop,tvOS,Xbox,v1.0.0,1
SESSION_00000992,USER_00000000133,CONTENT_00000621,2024-01-17 08:29:17,30,Mobile,Smart TV,FireOS,macOS Ventura,v2.0.1,1
SESSION_00000993,USER_00000000829,CONTENT_00000643,2023-09-08 09:58:38,37,Console,Desktop,tvOS,PS5,v3.0.5,1
SESSION_00000994,USER_00000000139,CONTENT_00000364,2024-12-23 23:48:05,160,Computer,Smartphone,FireOS,PS5,v3.0.5,1
SESSION_00000995,USER_00000000783,CONTENT_00000336,2024-02-26 12:43:52,127,TV,Game Console,Android,Switch,v1.0.0,1
SESSION_00000996,USER_00000000392,CONTENT_00000598,2024-12-28 11:05:15,18,Mobile,Game Console,Windows,Switch,v1.2.3,1
SESSION_00000997,USER_00000000680,CONTENT_00000373,2024-07-26 12:47:03,147,Computer,Smartphone,tvOS,Ubuntu 22.04,v2.1.0,1
SESSION_00000998,USER_00000000178,CONTENT_00000384,2025-02-07 02:30:35,96,TV,Smartphone,Xbox,Xbox,v1.2.3,1
SESSION_00000999,USER_00000000926,CONTENT_00000466,2025-01-27 05:03:12,106,Computer,Game Console,Xbox,Android 13,v2.1.0,1
SESSION_00001000,USER_00000000316,CONTENT_00000789,2023-10-19 14:15:57,151,Computer,Game Console,Playstation,Switch,v3.0.5,1
